iso3,country,participation_rate,year,indicator,indicator.label,note_source.label
LVA,Latvia,58.5235,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,59.7273,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,59.4345,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,59.2725,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,60.0656,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,60.4185,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,60.8312,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LVA,Latvia,61.4407,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,61.21,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 14 years old
LTU,Lithuania,61.0459,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,61.2075,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,60.2568,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,59.0512,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,58.4574,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,60.2043,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,57.1495,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,56.2837,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,55.2524,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,55.5451,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,55.8153,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,56.5494,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,56.8161,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,57.3904,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,57.7296,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,57.9989,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,58.9278,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,59.157,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,60.3302,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,60.6016,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LTU,Lithuania,61.5481,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,50.7985,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,50.9592,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,51.1944,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,51.3508,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,52.3591,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,53.4119,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,53.8146,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,54.7647,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,54.1749,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,55.0049,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,55.5555,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,55.0079,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,55.9305,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,56.0111,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,58.1635,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,57.6992,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,57.5881,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,58.7507,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,59.393,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,60.0794,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,59.9776,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,58.9075,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,59.3144,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
LUX,Luxembourg,59.8848,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,48.84,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - minimum age: 16 years old
MLT,Malta,47.98,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 64 years old
MLT,Malta,47.85,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 64 years old
MLT,Malta,47.73,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 64 years old
MLT,Malta,38.4,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 64 years old
MLT,Malta,49.6827,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,50.3276,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,50.3675,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,50.3217,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,49.0344,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,49.0728,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,49.1094,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,49.8528,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,50.0455,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,50.2271,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,50.7712,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,51.4352,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,52.5738,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,54.1199,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,55.2681,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,55.7413,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,56.7302,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,57.9016,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MLT,Malta,59.4932,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MDA,"Moldova, Republic of",56.58,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
MDA,"Moldova, Republic of",49.72,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
MDA,"Moldova, Republic of",48.77,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
MDA,"Moldova, Republic of",42.8,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 76 years or older, but bounded"
MDA,"Moldova, Republic of",41.6139,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",42.2686,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",40.7213,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",41.3746,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",41.2381,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",44.018,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",42.6339,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",42.1976,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",43.2698,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
MNE,Montenegro,51.1,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Population coverage: Excluding institutional population
MNE,Montenegro,48.5438,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,50.0308,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,50.0791,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,52.6811,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,53.7212,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,54.5155,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,54.661,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MNE,Montenegro,56.0009,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,59.2025,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,59.7092,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,60.942,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,61.6903,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,62.4797,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,63.5336,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.1795,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.8781,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.7516,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.9036,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,63.4283,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,63.5813,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.5428,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,65.3061,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,65.4392,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.8377,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.5352,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,65.0026,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.9485,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.3905,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.3827,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.087,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.0137,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
NLD,Netherlands,64.2784,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,54.95,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Age coverage - maximum age: 76 years or older, but bounded"
MKD,North Macedonia,53.13,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Data reference period: April | Age coverage - maximum age: 76 years or older, but bounded"
MKD,North Macedonia,52.64,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Data reference period: April
MKD,North Macedonia,54.51,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Data reference period: April | Age coverage - maximum age: 76 years or older, but bounded"
MKD,North Macedonia,54.0167,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,54.519,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.1175,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.4784,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.6923,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.4812,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.1657,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.8453,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.9239,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.381,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,54.8863,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.1338,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
MKD,North Macedonia,55.1943,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,58.761,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
POL,Poland,58.216,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
POL,Poland,57.4926,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,57.0778,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.5208,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.8114,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.8503,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,55.6674,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,54.6327,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,54.37,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,54.9015,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,54.0023,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,53.7055,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,54.2213,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,54.9236,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,55.3167,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,55.5464,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,55.8672,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,55.9367,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.2486,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.1594,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.2173,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.437,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
POL,Poland,56.3381,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,58.1402,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,57.725,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,57.7416,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,60.6015,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,60.6697,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,60.8208,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,61.4308,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,62.0219,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,61.9918,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,61.538,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,61.8646,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,62.0739,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,62.2191,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,62.0364,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,61.3577,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,61.2314,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,60.5125,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,60.1574,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,59.2985,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,58.8237,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,58.5953,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,58.4544,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,58.9555,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
PRT,Portugal,59.1133,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,53.4,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
ROU,Romania,64.8,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
ROU,Romania,66.012200000000007,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,65.1072,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,64.961,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,64.436,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,63.2118,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,57.782,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,55.9276,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,55.6041,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,53.9376,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.9672,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.7693,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.5087,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.4401,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.8698,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.1109,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.6131,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.533,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.8701,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.5438,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,53.7225,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.939,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ROU,Romania,54.9769,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
RUS,Russian Federation,65.143,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,63.892,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,62.248,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,61.136,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,65.276,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,65.461,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,64.205,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,64.869,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,64.693,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,65.412,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,65.98,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,66.341,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,67.085,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,67.434,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,67.634,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,67.69,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,68.3501,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
