iso3,country,emp_pop_ratio,year,indicator,indicator.label,source.label
FRA,France,48.668,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,48.714,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,48.299,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,48.629,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,48.916,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,49.869,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,50.49,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,50.644,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.471,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.057,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.386,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.299,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.844,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,52.253,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.46,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.289,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,51.069,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,50.884,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,50.545,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,49.967,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,49.82,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,49.848,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,50.061,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
FRA,France,50.004,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",FRA - ILO - ILO modelled estimates
GEO,Georgia,62.648,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,59.305,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,58.668,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,56.412,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,56.655,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,56.637,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,58.498,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,55.669,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,57.473,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,55.586,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,54.622,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,54.769,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,55.009,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,52.193,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,52.035,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,53.558,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,54.533,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,55.652,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,55.375,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,57.312,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,58.528,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,58.069,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,58.053,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
GEO,Georgia,58.034,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GEO - ILO - ILO modelled estimates
DEU,Germany,53.447,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,52.853,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,52.418,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,52.448,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,53.165,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,53.471,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,53.461,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,52.951,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,52.247,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,51.416,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,51.932,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,52.818,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,54.069,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,54.759,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,54.764,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,55.301,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,56.528,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,56.761,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,57.166,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,57.37,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,57.492,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,57.999,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,58.386,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
DEU,Germany,58.542,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",DEU - ILO - ILO modelled estimates
GRC,Greece,46.955,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.249,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.097,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.256,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.061,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.36,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,46.881,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.419,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,48.042,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,48.292,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,48.28,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,49.051,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,49.303,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,49.643,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,49.05,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,47.49,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,44.206,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,40.509,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,38.689,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,38.946,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,39.871,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,40.646,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,41.68,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
GRC,Greece,42.661,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",GRC - ILO - ILO modelled estimates
HUN,Hungary,44.411,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,43.275,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,42.983,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,43.593,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,45.368,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,45.775,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,45.984,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.033,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.743,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.483,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.542,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.77,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.628,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.097,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,44.968,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,44.859,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,45.156,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,45.901,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,46.758,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,49.495,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,51.078,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,52.901,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,53.916,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
HUN,Hungary,54.095,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",HUN - ILO - ILO modelled estimates
IRL,Ireland,49.817,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,50.673,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,52.171,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,55.455,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,58.064,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,59.829,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,60.133,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,59.928,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,59.945,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,60.193,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,62.224,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,62.888,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,63.085,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,61.336,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,56.104,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,53.832,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,52.739,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,52.408,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,53.731,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,54.674,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,55.817,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,56.948,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,57.723,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
IRL,Ireland,57.99,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",IRL - ILO - ILO modelled estimates
ITA,Italy,41.81,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,41.8,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,41.711,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,41.843,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,42.242,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,42.646,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.397,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.973,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,44.503,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,45.682,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,45.212,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,45.617,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,45.684,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,45.643,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,44.53,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.958,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.854,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.527,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,42.446,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,42.353,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,42.612,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.137,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.616,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
ITA,Italy,43.918,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ITA - ILO - ILO modelled estimates
KAZ,Kazakhstan,63.664,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,62.148,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,62.01,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
