iso3,country,employment_in_employers,year,indicator,indicator.label,note_source.label
KAZ,Kazakhstan,1.24,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
KAZ,Kazakhstan,1.47,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
KAZ,Kazakhstan,1.61,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
KAZ,Kazakhstan,1.55,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
KAZ,Kazakhstan,2.17,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding both institutional population and armed forces and/or conscripts
KAZ,Kazakhstan,1.99,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding both institutional population and armed forces and/or conscripts
KAZ,Kazakhstan,2.09,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding both institutional population and armed forces and/or conscripts
KAZ,Kazakhstan,2.14,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding both institutional population and armed forces and/or conscripts
KAZ,Kazakhstan,1.85,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding both institutional population and armed forces and/or conscripts
KAZ,Kazakhstan,1.35,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding both institutional population and armed forces and/or conscripts
KAZ,Kazakhstan,1.45,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
KGZ,Kyrgyzstan,1.59,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: November
KGZ,Kyrgyzstan,1.36,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: November
KGZ,Kyrgyzstan,1.04,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: November
KGZ,Kyrgyzstan,1.36,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: November
KGZ,Kyrgyzstan,1.13,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: November
KGZ,Kyrgyzstan,0.6,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,0.62,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,0.73,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,0.8,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,1.35,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,1.44,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,1.79,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,2.48,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
KGZ,Kyrgyzstan,1.57,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Employment definition: Excluding own-use production workers
LTU,Lithuania,3.53,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.03,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,1.72,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.45,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.13,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.29,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,1.85,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.01,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.21,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.07,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.14,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.42,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.28,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.37,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.2,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.2,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.29,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.29,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.36,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.44,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LTU,Lithuania,2.4,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,6.33,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,6.38,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,5.6,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,5.35,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,5.43,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,6.05,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,4.46,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,5.12,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,1.49,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.81,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.82,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.65,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.95,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.42,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.82,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,3.22,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.66,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,3.17,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.67,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.43,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,3.58,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,3.91,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,3.57,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LUX,Luxembourg,2.93,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.06,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
LVA,Latvia,3.17,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
LVA,Latvia,3.15,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.84,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.12,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.37,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.15,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.32,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.14,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.36,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.32,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.24,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.47,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.77,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.94,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.66,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.9,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.2,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,3.98,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.3,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.23,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.68,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
LVA,Latvia,4.29,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MDA,"Moldova, Republic of",0.56,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.53,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.49,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.76,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.57,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.64,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.66,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.97,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.9,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.96,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MDA,"Moldova, Republic of",0.88,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 76 years or older, but bounded"
MDA,"Moldova, Republic of",0.64,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.67,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.55,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.73,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.72,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.51,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.58,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.34,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MDA,"Moldova, Republic of",0.31,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
MKD,North Macedonia,2.92,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,3.52,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,7.97,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,4.31,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,6.38,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,6.84,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,7.6,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: April
MKD,North Macedonia,5.89,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MKD,North Macedonia,5.74,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
MKD,North Macedonia,5.94,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,5.53,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.94,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,5.15,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,5.39,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,5.7,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.79,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.66,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,3.9,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.31,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.42,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.49,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MKD,North Macedonia,4.25,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,3.85,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,3.62,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.15,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.47,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.43,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.51,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.43,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.94,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.46,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.34,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.47,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.28,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.37,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.38,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.42,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.49,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.54,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.52,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MLT,Malta,4.29,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,17.34,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October | Age coverage - maximum age: 64 years old
MNE,Montenegro,6.39,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,8.83,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,8.6,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,8.31,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,9.03,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,8.72,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,8.58,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
MNE,Montenegro,8.32,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,4.02,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.83,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.93,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.96,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.91,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.25,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.34,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.5,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.58,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.73,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,4.06,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,4.11,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,4.07,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.97,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.95,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.91,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.88,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.85,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.87,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.96,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.83,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,4.03,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.98,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,3.99,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.68,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.05,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.84,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.89,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.7,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.78,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.78,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.99,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.95,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.03,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.04,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.06,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.12,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.23,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.22,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.17,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.2,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.13,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.93,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,3.95,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.04,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
POL,Poland,4.05,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.35,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.56,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.12,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.21,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.21,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.25,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.28,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.35,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.41,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.86,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.44,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.57,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.54,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.42,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.17,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.16,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.05,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.23,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,5.2,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,4.8,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,4.77,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,4.75,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,4.84,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.41,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: March | Age coverage - minimum age: 14 years old
ROU,Romania,1.29,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),NA
